Date,Open,High,Low,Close,Volume
2014-12-23,119.921,120.798,119.834,120.689,74409
2014-12-24,120.689,120.826,120.278,120.489,72189
2014-12-25,120.489,120.53,119.995,120.066,15287
2014-12-26,120.091,120.462,120.091,120.444,34134
2014-12-27,120.446,120.453,120.317,120.338,6204
2014-12-29,120.318,120.684,120.173,120.57,60386
2014-12-30,120.572,120.734,118.863,119.372,96004
2014-12-31,119.369,119.899,119.235,119.899,61830
2015-01-01,119.889,119.94,119.646,119.724,14903
2015-01-02,119.746,120.741,119.701,120.193,59239
2015-01-03,120.193,120.534,119.805,120.448,23611
2015-01-05,120.499,120.645,119.375,119.585,107965
2015-01-06,119.589,119.793,118.609,118.707,140956
2015-01-07,118.711,119.648,118.05,119.446,164152
2015-01-08,119.447,119.963,118.847,119.683,138945
2015-01-09,119.682,119.875,118.732,118.868,140532
2015-01-10,118.868,118.868,118.419,118.464,35806
2015-01-12,118.321,119.318,118.1,118.648,105145
2015-01-13,118.649,118.849,117.736,118.5,168697
2015-01-14,118.498,118.533,116.072,116.902,220341
2015-01-15,116.907,117.942,116.24,116.867,217563
2015-01-16,116.868,117.753,115.853,117.645,218353
2015-01-17,117.645,117.762,117.355,117.58,39457
2015-01-19,117.455,117.666,116.921,117.533,89059
2015-01-20,117.539,118.77,117.421,118.34,139428
2015-01-21,118.342,118.867,117.183,117.745,172746
2015-01-22,117.747,118.337,117.249,117.932,144366
2015-01-23,117.935,118.815,117.538,117.828,155454
2015-01-24,117.823,117.952,117.681,117.737,28812
2015-01-26,117.514,118.485,117.263,118.414,97874
2015-01-27,118.414,118.659,117.338,117.485,127141
2015-01-28,117.485,118.261,117.485,117.727,124237
2015-01-29,117.722,118.189,117.251,118.065,155111
2015-01-30,118.063,118.489,117.392,117.452,149882
2015-01-31,117.45,117.659,117.299,117.537,40392
2015-02-02,116.93,117.878,116.93,117.256,103731
2015-02-03,117.258,117.743,116.876,117.529,144876
2015-02-04,117.531,117.998,117.211,117.526,141146
2015-02-05,117.524,117.667,117.021,117.47,130224
2015-02-06,117.471,119.14,117.172,119.006,106734
2015-02-07,119.004,119.221,118.812,119.095,31779
2015-02-09,119.015,119.096,118.444,118.572,89969
2015-02-10,118.573,119.619,118.332,119.269,132562
2015-02-11,119.268,120.428,119.232,120.372,110343
2015-02-12,120.372,120.476,118.734,118.986,156108
2015-02-13,118.988,119.198,118.41,118.666,129192
2015-02-14,118.671,118.821,118.624,118.734,22750
2015-02-16,118.443,118.785,118.362,118.481,64635
2015-02-17,118.481,119.112,118.235,118.982,107696
2015-02-18,118.982,119.415,118.878,119.144,109872
2015-02-19,119.144,119.294,118.431,118.99,110930
2015-02-20,118.992,119.091,118.301,118.739,106288
2015-02-21,118.736,119.188,118.635,118.971,31556
2015-02-23,119.069,119.352,118.813,118.902,64782
2015-02-24,118.902,119.838,118.738,119.188,99371
2015-02-25,119.189,119.248,118.625,118.847,109778
2015-02-26,118.847,119.393,118.679,119.361,101173
2015-02-27,119.362,119.544,119.114,119.528,112928
2015-02-28,119.53,119.798,119.518,119.618,25472
2015-03-02,119.701,120.148,119.63,120.121,77433
2015-03-03,120.122,120.264,119.391,119.579,106686
2015-03-04,119.579,119.824,119.379,119.652,108614
2015-03-05,119.652,120.394,119.628,120.156,105982
2015-03-06,120.158,121.28,119.897,121.155,110989
2015-03-07,121.157,121.169,120.614,120.827,27372
2015-03-09,120.827,121.254,120.612,121.175,90630
2015-03-10,121.176,122.025,120.918,121.2,154486
2015-03-11,121.201,121.624,120.852,121.507,150658
2015-03-12,121.508,121.668,120.654,121.28,153741
2015-03-13,121.282,121.572,121.159,121.171,125517
2015-03-14,121.173,121.458,121.135,121.368,23475
2015-03-16,121.348,121.446,121.09,121.307,88173
2015-03-17,121.305,121.519,121.114,121.292,99963
2015-03-18,121.292,121.407,120.792,120.917,87874
2015-03-19,120.918,121.097,119.293,120.907,170725
2015-03-20,120.906,121.201,120.244,120.278,107503
2015-03-21,120.272,120.29,119.899,120.023,25299
2015-03-23,119.808,120.165,119.585,119.752,107572
2015-03-24,119.751,119.983,119.221,119.911,130959
2015-03-25,119.913,119.927,119.233,119.373,114027
2015-03-26,119.374,119.655,118.328,119.015,141790
2015-03-27,119.015,119.491,118.907,119.157,129317
2015-03-28,119.157,119.277,118.997,119.123,22123
2015-03-30,119.213,120.143,119.108,120.117,87104
2015-03-31,120.117,120.364,119.778,119.956,112687
2015-04-01,119.958,120.328,119.416,119.621,131187
2015-04-02,119.621,119.896,119.452,119.754,109520
2015-04-03,119.754,119.956,118.722,118.964,63882
2015-04-04,118.964,119.039,118.92,118.926,7100
2015-04-06,118.832,119.169,118.798,119.056,51760
2015-04-07,119.056,120.446,119.054,120.372,99698
2015-04-08,120.372,120.432,119.643,119.957,108597
2015-04-09,119.957,120.414,119.812,120.323,109305
2015-04-10,120.323,120.738,120.056,120.293,101529
2015-04-11,120.293,120.321,120.127,120.169,11370
2015-04-13,120.335,120.844,119.694,120.324,88064
2015-04-14,120.323,120.328,119.071,119.27,112801
2015-04-15,119.273,119.744,119.137,119.232,95603
2015-04-16,119.233,119.471,118.789,119.178,117819
2015-04-17,119.178,119.306,118.568,119.024,118062
2015-04-18,119.024,119.055,118.736,118.837,15671
2015-04-20,119.001,119.354,118.529,119.276,87671
2015-04-21,119.276,119.833,119.141,119.446,110085
2015-04-22,119.446,119.961,119.348,119.9,125420
2015-04-23,119.9,120.093,119.574,119.695,122275
2015-04-24,119.696,119.714,118.867,118.982,124711
2015-04-25,118.981,119.055,118.828,118.972,15783
2015-04-27,118.861,119.433,118.774,119.132,88290
2015-04-28,119.132,119.197,118.774,118.81,106661
2015-04-29,118.809,119.36,118.756,118.835,107012
2015-04-30,118.836,119.894,118.497,119.863,151683
2015-05-01,119.862,120.273,119.261,120.211,92888
2015-05-02,120.211,120.286,120.082,120.19,11752
2015-05-04,120.221,120.275,119.997,120.26,56883
2015-05-05,120.259,120.505,119.726,119.876,99991
2015-05-06,119.877,120.045,119.205,119.427,99788
2015-05-07,119.427,119.761,119.056,119.738,127479
2015-05-08,119.74,120.233,119.585,119.792,114609
2015-05-09,119.791,119.833,119.661,119.758,13856
2015-05-11,119.632,120.087,119.632,120.058,81818
2015-05-12,120.058,120.276,119.786,119.81,111358
2015-05-13,119.812,120.018,119.035,119.094,111185
2015-05-14,119.093,119.337,118.886,119.2,118452
2015-05-15,119.2,119.927,119.094,119.359,129470
2015-05-16,119.36,119.453,119.244,119.244,14433
2015-05-18,119.269,119.896,119.245,119.818,80377
2015-05-19,119.818,120.722,119.811,120.579,114919
2015-05-20,120.578,121.386,120.513,121.283,120228
2015-05-21,121.284,121.478,120.846,121.069,126309
2015-05-22,121.069,121.562,120.639,121.456,107171
2015-05-23,121.455,121.571,121.41,121.543,14141
2015-05-25,121.483,121.776,121.446,121.497,44200
2015-05-26,121.496,123.32,121.477,123.076,113589
2015-05-27,123.076,123.876,122.777,123.764,129871
2015-05-28,123.765,124.46,123.493,124.194,130231
2015-05-29,124.196,124.257,123.606,123.978,134469
2015-05-30,123.979,124.164,123.945,124.135,16615
2015-06-01,124.067,124.678,123.859,124.653,105339
2015-06-02,124.652,125.053,123.753,124.193,151771
2015-06-03,124.191,124.682,123.791,124.063,137641
2015-06-04,124.064,124.68,123.779,124.575,125335
2015-06-05,124.576,125.853,124.226,125.591,127162
2015-06-06,125.592,125.65,125.462,125.578,15679
2015-06-08,125.587,125.678,124.953,125.085,98736
2015-06-09,125.086,125.142,123.86,124.172,143108
2015-06-10,124.173,124.62,122.456,122.718,164734
2015-06-11,122.718,124.133,122.577,123.628,140274
2015-06-12,123.63,123.814,123.141,123.239,114560
2015-06-13,123.239,123.533,123.223,123.377,15302
2015-06-15,123.188,123.66,123.122,123.39,88123
2015-06-16,123.389,123.798,123.291,123.395,94153
2015-06-17,123.395,124.305,123.338,124.249,92562
2015-06-18,124.25,124.438,122.478,122.868,145830
2015-06-19,122.868,123.217,122.559,122.708,106911
2015-06-20,122.708,122.749,122.569,122.658,12519
2015-06-22,122.947,123.358,122.56,123.276,87184
2015-06-23,123.276,124.184,123.276,123.71,104178
2015-06-24,123.711,124.375,123.693,124.243,102841
2015-06-25,124.243,124.245,123.319,123.635,108163
2015-06-26,123.634,123.99,123.225,123.923,97005
2015-06-27,123.922,123.977,123.753,123.867,14021
2015-06-29,122.68,123.192,122.107,122.513,121853
2015-06-30,122.513,122.725,121.942,122.108,128964
2015-07-01,122.108,123.238,121.978,123.025,128611
2015-07-02,123.027,123.718,122.954,123.144,109121
2015-07-03,123.143,123.183,122.6,122.661,86747
2015-07-04,122.661,122.963,122.657,122.78,9226
2015-07-06,121.869,122.928,121.851,122.534,111104
2015-07-07,122.533,122.882,122.035,122.162,112582
2015-07-08,122.162,122.65,120.511,120.539,164129
2015-07-09,120.541,121.576,120.414,121.226,132330
2015-07-10,121.226,122.765,121.198,122.749,120112
2015-07-11,122.749,122.877,122.669,122.763,18076
2015-07-13,122.163,123.534,122.163,123.356,98260
2015-07-14,123.356,123.73,122.921,123.393,105159
2015-07-15,123.394,123.97,123.256,123.887,93722
2015-07-16,123.886,124.179,123.654,124.044,104921
2015-07-17,124.044,124.23,123.918,124.011,77926
2015-07-18,124.011,124.099,123.997,124.061,8792
2015-07-20,124.014,124.378,124.014,124.242,48415
2015-07-21,124.241,124.477,123.765,123.935,77982
2015-07-22,123.935,124.15,123.572,124.093,88207
2015-07-23,124.093,124.186,123.677,123.881,74400
2015-07-24,123.877,124.095,123.596,123.744,70689
2015-07-25,123.743,123.826,123.676,123.776,12351
2015-07-27,123.718,123.837,123.009,123.245,75791
2015-07-28,123.244,123.792,123.077,123.519,84046
2015-07-29,123.518,123.908,123.332,123.872,72774
2015-07-30,123.872,124.582,123.536,124.385,90645
2015-07-31,124.384,124.424,123.52,123.941,87914
2015-08-01,123.94,124.032,123.826,123.862,15863
2015-08-03,123.882,124.271,123.869,123.981,53524
2015-08-04,123.981,124.109,123.8,124.003,74596
2015-08-05,124.003,125.01,123.931,124.839,94797
2015-08-06,124.841,124.962,124.569,124.602,75842
2015-08-07,124.603,125.07,124.104,124.286,76334
2015-08-08,124.286,124.286,124.12,124.211,11589
2015-08-10,124.151,124.783,124.15,124.545,46417
2015-08-11,124.55,125.073,124.45,124.907,81598
2015-08-12,124.907,125.28,123.822,123.869,96402
2015-08-13,123.868,124.625,123.792,124.319,100339
2015-08-14,124.319,124.532,124.054,124.276,96872
2015-08-15,124.275,124.316,124.188,124.299,11905
2015-08-17,124.204,124.574,124.204,124.333,67543
2015-08-18,124.333,124.514,124.181,124.397,84875
2015-08-19,124.398,124.469,124.06,124.104,87590
2015-08-20,124.104,124.238,123.475,123.536,114111
2015-08-21,123.538,123.596,122.013,122.107,131427
2015-08-22,122.107,122.363,121.814,121.97,36403
2015-08-24,121.841,122.022,116.182,118.666,179539
2015-08-25,118.657,120.394,118.248,119.901,225592
2015-08-26,119.904,119.98,118.453,119.096,220318
2015-08-27,119.094,120.918,119.004,120.908,205767
2015-08-28,120.907,121.454,120.512,121.323,166160
2015-08-29,121.326,121.739,121.117,121.716,25735
2015-08-31,121.615,121.64,120.879,121.267,101925
2015-09-01,121.266,121.29,119.537,119.936,170151
2015-09-02,119.935,120.46,119.223,120.007,182103
2015-09-03,120.007,120.697,119.645,120.21,135662
2015-09-04,120.211,120.236,118.59,119.051,167811
2015-09-05,119.05,119.112,118.773,118.997,24777
2015-09-07,118.913,119.588,118.798,119.366,106352
2015-09-08,119.366,120.227,118.852,119.736,144207
2015-09-09,119.735,121.196,119.713,120.949,163203
2015-09-10,120.948,121.325,119.977,120.719,200976
2015-09-11,120.72,120.965,120.36,120.672,141707
2015-09-12,120.674,120.741,120.466,120.565,18163
2015-09-14,120.51,120.84,119.865,119.913,124019
2015-09-15,119.917,120.651,119.4,120.306,147528
2015-09-16,120.305,120.687,120.107,120.611,138878
2015-09-17,120.611,120.989,120.345,120.905,119239
2015-09-18,120.905,120.986,119.054,119.853,204097
2015-09-19,119.853,120.036,119.72,119.948,28399
2015-09-21,120.111,120.659,119.726,120.463,108879
2015-09-22,120.464,120.621,119.694,120.045,136993
2015-09-23,120.045,120.543,119.624,120.115,148385
2015-09-24,120.119,120.39,119.223,119.54,175002
2015-09-25,119.54,121.235,119.527,120.744,187791
2015-09-26,120.745,120.92,120.449,120.547,31959
2015-09-28,120.509,120.591,119.695,119.833,148791
2015-09-29,119.833,120.16,119.248,119.768,203421
2015-09-30,119.77,120.347,119.534,119.813,181927
2015-10-01,119.816,120.276,119.494,119.578,177057
2015-10-02,119.58,120.403,118.684,119.409,166381
2015-10-03,119.408,120.131,119.373,119.871,45577
2015-10-05,119.961,120.375,119.87,120.372,119075
2015-10-06,120.366,120.568,120.123,120.181,131846
2015-10-07,120.184,120.378,119.747,119.904,165791
2015-10-08,119.905,120.109,119.625,119.944,138203
2015-10-09,119.945,120.346,119.68,120.309,146734
2015-10-10,120.309,120.328,120.184,120.247,16697
2015-10-12,120.17,120.257,119.897,119.953,64628
2015-10-13,119.953,120.078,119.552,119.81,95387
2015-10-14,119.811,119.849,119.073,119.21,117556
2015-10-15,119.21,119.253,118.063,118.256,151846
2015-10-16,118.256,119.661,118.251,119.592,111070
2015-10-17,119.593,119.607,119.267,119.398,18150
2015-10-19,119.364,119.61,119.139,119.515,88630
2015-10-20,119.515,119.961,119.379,119.793,91948
2015-10-21,119.793,120.091,119.758,119.913,105375
2015-10-22,119.913,120.497,119.615,120.488,117782
2015-10-23,120.489,121.274,120.227,121.194,139659
2015-10-24,121.197,121.48,121.131,121.459,28753
2015-10-26,121.434,121.501,120.603,120.871,90516
2015-10-27,120.872,121.097,120.162,120.274,104748
2015-10-28,120.273,120.584,120.241,120.576,91889
2015-10-29,120.574,121.256,120.027,121.151,147263
2015-10-30,121.151,121.484,120.278,120.72,160312
2015-10-31,120.718,120.786,120.595,120.608,25136
2015-11-02,120.355,120.696,120.257,120.651,81358
2015-11-03,120.65,121.226,120.597,121.148,80844
2015-11-04,121.146,121.716,120.944,121.61,115116
2015-11-05,121.611,122.001,121.388,121.568,124901
2015-11-06,121.572,123.204,121.519,123.172,129652
2015-11-07,123.172,123.267,123.077,123.077,33824
2015-11-09,123.281,123.602,123.131,123.294,85197
2015-11-10,123.294,123.437,122.976,123.262,116602
2015-11-11,123.262,123.294,122.739,122.919,106647
2015-11-12,122.92,123.072,122.665,122.926,109548
2015-11-13,122.929,123.012,122.443,122.827,117945
2015-11-14,122.826,122.987,122.573,122.579,24835
2015-11-16,122.235,123.177,122.223,123.08,103526
2015-11-17,123.079,123.477,123.017,123.443,112212
2015-11-18,123.441,123.607,123.22,123.604,100464
2015-11-19,123.603,123.75,122.792,122.831,130546
2015-11-20,122.829,123.051,122.621,122.797,108203
2015-11-21,122.797,122.918,122.737,122.766,21588
2015-11-23,122.811,123.259,122.803,122.949,70078
2015-11-24,122.949,123.062,122.354,122.46,101216
2015-11-25,122.461,122.934,122.258,122.857,108668
2015-11-26,122.854,122.881,122.501,122.555,70007
2015-11-27,122.557,122.782,122.305,122.764,88141
2015-11-28,122.763,122.878,122.706,122.707,11545
2015-11-30,122.811,123.281,122.686,123.278,68017
2015-12-01,123.28,123.34,122.643,122.866,108486
2015-12-02,122.866,123.475,122.769,123.467,103318
2015-12-03,123.463,123.67,122.863,123.184,138175
2015-12-04,123.183,123.375,122.297,123.116,168810
2015-12-05,123.114,123.288,123.051,123.087,27853
2015-12-07,123.171,123.476,123.149,123.267,71913
2015-12-08,123.269,123.391,122.721,122.922,113362
2015-12-09,122.922,123.087,121.831,122.087,117366
2015-12-10,122.087,122.099,121.075,121.515,155397
2015-12-11,121.514,122.229,120.832,120.994,132172
2015-12-12,120.992,121.187,120.581,120.994,43953
2015-12-14,121.148,121.353,120.637,120.725,125017
2015-12-15,120.722,121.745,120.343,121.724,157676
2015-12-16,121.724,122.107,121.567,121.794,129569
2015-12-17,121.794,122.769,121.377,122.681,157565
2015-12-18,122.68,123.559,121.054,121.526,171445
2015-12-19,121.524,121.538,121.14,121.14,30741
2015-12-21,121.248,121.504,121.038,121.1,95144
2015-12-22,121.101,121.31,120.723,120.894,109499
2015-12-23,120.895,121.132,120.828,120.979,73853
2015-12-24,120.979,121.005,120.248,120.283,72012
2015-12-25,120.283,120.428,120.032,120.19,17988
2015-12-28,120.182,120.63,120.142,120.32,54013
2015-12-29,120.32,120.501,120.204,120.472,72933
2015-12-30,120.473,120.633,120.34,120.555,70802
2015-12-31,120.557,120.653,120.005,120.273,53925
2016-01-01,120.274,120.341,120.096,120.23,27894
2016-01-04,120.188,120.464,118.703,119.296,116219
2016-01-05,119.3,119.694,118.794,119.15,155155
2016-01-06,119.15,119.165,118.251,118.651,172977
2016-01-07,118.648,118.753,117.328,118.08,196934
2016-01-08,118.079,118.83,117.447,117.683,196746
2016-01-09,117.684,117.948,117.222,117.222,45736
2016-01-11,117.222,118.025,116.695,117.365,153034
2016-01-12,117.367,118.072,117.193,117.95,195542
2016-01-13,117.956,118.379,117.382,118.339,185522
2016-01-14,118.335,118.335,117.293,118.063,218715
2016-01-15,118.062,118.279,116.599,116.89,227796
2016-01-16,116.89,117.07,116.508,116.967,48662
2016-01-18,116.679,117.438,116.658,117.391,132556
2016-01-19,117.394,118.114,117.233,117.797,147198
2016-01-20,117.795,117.795,115.974,116.204,222234
2016-01-21,116.202,117.474,116.202,117.281,264580
2016-01-22,117.283,118.645,117.234,118.512,228909
2016-01-23,118.512,118.877,118.346,118.768,36672
2016-01-25,118.654,118.855,118.172,118.596,137405
2016-01-26,118.595,118.633,117.656,118.425,174853
2016-01-27,118.425,118.764,118.043,118.748,166662
2016-01-28,118.75,119.066,118.414,118.673,203771
2016-01-29,118.673,121.686,118.498,121.072,229054
2016-01-30,121.072,121.245,120.917,121.12,37929
2016-02-01,121.33,121.487,120.677,121.038,129787
2016-02-02,121.04,121.165,120.159,120.253,167214
2016-02-03,120.252,120.45,117.514,117.99,219652
2016-02-04,117.989,118.24,116.726,117.142,248305
2016-02-05,117.139,117.428,116.292,116.998,217434
2016-02-06,116.999,117.082,116.817,116.817,47219
2016-02-08,116.801,117.525,115.551,115.568,159452
2016-02-09,115.57,115.855,114.209,114.678,267715
2016-02-10,114.681,115.258,114.257,114.418,265425
2016-02-11,114.42,114.611,110.98,111.878,291018
2016-02-12,111.876,113.164,111.573,112.708,286204
2016-02-13,112.71,113.538,112.707,113.192,50276
2016-02-15,113.397,114.56,113.273,114.489,155904
2016-02-16,114.488,114.876,113.641,113.815,189537
2016-02-17,113.815,114.504,113.374,114.275,192712
2016-02-18,114.276,114.35,113.601,113.642,179308
2016-02-19,113.64,113.659,112.712,112.776,192588
2016-02-20,112.779,112.784,112.306,112.558,34943
2016-02-22,112.557,113.388,112.424,112.985,131927
2016-02-23,112.983,113.235,111.773,112.065,197078
2016-02-24,112.065,112.264,111.047,111.055,196284
2016-02-25,111.076,112.957,111.042,112.675,224574
2016-02-26,112.675,113.943,112.539,113.916,183844
2016-02-27,113.916,113.992,113.686,113.98,41117
2016-02-29,113.955,113.983,112.664,112.879,161201
2016-03-01,112.878,113.826,112.158,113.596,185724
2016-03-02,113.594,114.555,113.577,113.92,199479
2016-03-03,113.92,114.268,113.215,113.582,193044
2016-03-04,113.581,114.212,113.121,113.798,211973
2016-03-05,113.798,114.257,113.711,113.714,47096
2016-03-07,113.92,113.931,113.401,113.52,127261
2016-03-08,113.519,113.661,112.424,112.445,191157
2016-03-09,112.447,113.162,112.228,112.896,193599
2016-03-10,112.895,114.446,112.88,113.383,215295
2016-03-11,113.386,113.917,112.61,113.507,220508
2016-03-12,113.507,113.863,113.459,113.838,35141
2016-03-14,113.925,114.007,113.506,113.593,119730
2016-03-15,113.592,114.136,112.63,112.871,168871
2016-03-16,112.871,113.817,112.813,113.691,148363
2016-03-17,113.692,113.817,110.666,111.298,248165
2016-03-18,111.298,111.619,110.819,111.391,181987
2016-03-19,111.391,111.758,111.348,111.531,24177
2016-03-21,111.509,111.86,111.219,111.624,107335
2016-03-22,111.626,112.207,111.379,111.809,170461
2016-03-23,111.81,112.905,111.801,112.632,168095
2016-03-24,112.633,113.006,112.294,112.638,142237
2016-03-25,112.639,113.32,112.639,113.062,73059
2016-03-26,113.062,113.167,113.011,113.066,2972
2016-03-28,113.157,113.687,113.108,113.295,70990
2016-03-29,113.294,113.802,113.226,113.339,131528
2016-03-30,113.34,113.422,112.015,112.592,167439
2016-03-31,112.595,112.66,112.11,112.434,144373
2016-04-01,112.433,112.602,111.817,112.062,164994
2016-04-02,112.062,112.085,111.583,111.649,30049
2016-04-04,111.602,111.798,111.12,111.185,120170
2016-04-05,111.184,111.369,109.949,110.073,184902
2016-04-06,110.077,110.638,109.574,109.639,163591
2016-04-07,109.639,109.903,107.666,107.988,199353
2016-04-08,107.99,109.097,107.983,108.377,177833
2016-04-09,108.377,108.464,108.022,108.032,25462
2016-04-11,107.968,108.438,107.628,107.966,154204
2016-04-12,107.966,108.683,107.87,108.557,158755
2016-04-13,108.557,109.405,108.44,109.214,148510
2016-04-14,109.214,109.545,108.898,109.202,139010
2016-04-15,109.203,109.73,108.606,108.761,119787
2016-04-16,108.76,108.785,108.602,108.728,15120
2016-04-18,108.158,108.956,107.838,108.857,137705
2016-04-19,108.856,109.487,108.735,109.161,144505
2016-04-20,109.162,109.532,108.762,109.521,142936
2016-04-21,109.522,109.896,109.325,109.42,173290
2016-04-22,109.42,111.561,109.259,111.496,182206
2016-04-23,111.498,111.805,111.456,111.762,28212
2016-04-25,111.83,111.878,110.839,111.079,147230
2016-04-26,111.079,111.335,110.67,111.228,155912
2016-04-27,111.23,111.474,111.027,111.271,138149
2016-04-28,111.27,111.883,107.916,108.545,219681
2016-04-29,108.548,108.571,106.632,106.902,199684
2016-04-30,106.904,106.988,106.276,106.321,38189
2016-05-02,106.203,106.818,106.138,106.481,139866
2016-05-03,106.482,106.637,105.549,106.351,155378
2016-05-04,106.351,107.456,106.131,107.134,156614
2016-05-05,107.134,107.499,106.803,107.325,116787
2016-05-06,107.321,107.419,106.434,106.666,144180
2016-05-07,106.666,107.228,106.629,107.104,25764
2016-05-09,107.054,108.6,107.047,108.39,123180
2016-05-10,108.385,109.277,108.273,109.221,142539
2016-05-11,109.221,109.372,108.44,108.483,129594
2016-05-12,108.483,109.395,108.227,108.742,144018
2016-05-13,108.741,109.554,108.513,109.14,161401
2016-05-14,109.139,109.141,108.569,108.595,26251
2016-05-16,108.61,108.982,108.465,108.899,91981
2016-05-17,108.9,109.651,108.841,109.029,123413
2016-05-18,109.03,109.836,108.722,109.655,138946
2016-05-19,109.658,110.381,109.58,109.815,170211
2016-05-20,109.815,110.588,109.763,110.529,118627
2016-05-21,110.529,110.538,110.079,110.098,20651
2016-05-23,110.099,110.242,109.325,109.468,113635
2016-05-24,109.467,110.051,109.111,110.008,120704
2016-05-25,110.009,110.448,109.864,110.233,124251
2016-05-26,110.233,110.291,109.416,109.748,135747
2016-05-27,109.748,110.002,109.474,109.857,118653
2016-05-28,109.858,110.447,109.839,110.25,23301
2016-05-30,110.411,111.446,110.363,111.095,92839
2016-05-31,111.095,111.349,110.758,110.765,130912
2016-06-01,110.765,110.83,109.051,109.555,172741
2016-06-02,109.555,109.697,108.523,108.746,177715
2016-06-03,108.749,109.135,106.608,106.89,178710
2016-06-04,106.89,106.906,106.509,106.51,35352
2016-06-06,106.547,107.439,106.366,107.338,143883
2016-06-07,107.337,107.903,106.836,107.314,167198
2016-06-08,107.314,107.45,106.594,106.673,138756
2016-06-09,106.674,107.087,106.256,106.536,149902
2016-06-10,106.541,107.257,106.518,107.061,139801
2016-06-11,107.061,107.178,106.554,106.967,26488
2016-06-13,106.8,106.855,105.732,106.073,160486
2016-06-14,106.076,106.422,105.629,106.033,172591
2016-06-15,106.033,106.395,105.786,105.881,150085
2016-06-16,105.882,106.133,103.55,104.044,218764
2016-06-17,104.044,104.825,104.044,104.198,196091
2016-06-18,104.198,104.271,104.1,104.1,21759
2016-06-20,104.661,104.842,104.303,104.324,134331
2016-06-21,104.323,104.747,103.583,104.568,162992
2016-06-22,104.568,105.058,104.316,104.56,156911
2016-06-23,104.562,106.038,104.025,105.903,189654
2016-06-24,105.903,106.809,98.955,102.267,268796
2016-06-25,102.267,102.441,102.007,102.03,24705
2016-06-27,101.477,102.47,101.403,101.667,166330
2016-06-28,101.666,102.8,101.559,102.714,166401
2016-06-29,102.715,102.841,102.173,102.682,155633
2016-06-30,102.681,103.02,102.36,102.794,155266
2016-07-01,102.797,103.39,102.442,102.552,147522
2016-07-02,102.553,102.609,102.451,102.475,15476
2016-07-04,102.601,102.802,102.424,102.516,103210
2016-07-05,102.517,102.586,101.449,101.588,127968
2016-07-06,101.587,101.764,100.199,101.128,181535
2016-07-07,101.13,101.465,100.602,100.763,158317
2016-07-08,100.763,101.278,99.994,100.665,155024
2016-07-09,100.665,100.69,100.425,100.549,17527
2016-07-11,100.609,102.707,100.516,102.659,155116
2016-07-12,102.659,104.802,102.45,104.717,219656
2016-07-13,104.719,104.986,103.906,104.109,221701
2016-07-14,104.109,105.937,103.973,105.399,237587
2016-07-15,105.398,106.316,105.048,105.643,204437
2016-07-16,105.641,105.693,104.629,104.839,35939
2016-07-18,105.318,106.197,105.27,106.012,127127
2016-07-19,106.011,106.533,105.647,106.134,177148
2016-07-20,106.137,106.815,105.828,106.647,314036
2016-07-21,106.647,107.492,105.418,105.984,836929
2016-07-22,105.984,106.401,105.565,106.227,736662
2016-07-23,106.226,106.312,106.032,106.036,84574
2016-07-25,106.102,106.723,105.904,106.023,499619
2016-07-26,106.022,106.145,103.994,104.825,840302
2016-07-27,104.825,106.545,104.598,105.657,819150
2016-07-28,105.657,106.043,104.48,104.869,716176
2016-07-29,104.869,105.618,102.254,102.324,788534
2016-07-30,102.324,102.364,101.972,102.056,105017
2016-08-01,102.27,102.683,102.01,102.264,472015
2016-08-02,102.264,102.83,100.81,100.825,683560
2016-08-03,100.826,101.569,100.679,101.331,636388
2016-08-04,101.334,101.667,100.861,101.076,577130
2016-08-05,101.077,102.061,100.872,101.743,521556
2016-08-06,101.744,101.828,101.718,101.785,65602
2016-08-08,101.984,102.655,101.861,102.531,399713
2016-08-09,102.531,102.588,101.808,101.962,364626
2016-08-10,101.962,102.024,100.967,101.283,427171
2016-08-11,101.283,101.502,101.024,101.469,363266
2016-08-12,101.469,102.272,100.833,101.019,446789
2016-08-13,101.019,101.318,101.007,101.284,74686
2016-08-15,101.118,101.453,100.87,101.019,332662
2016-08-16,101.019,101.291,99.541,100.288,489242
2016-08-17,100.288,101.164,100.152,100.249,458847
2016-08-18,100.25,100.659,99.644,100.078,548205
2016-08-19,100.079,100.459,99.849,100.25,501078
2016-08-20,100.25,100.304,100.12,100.187,49702
2016-08-22,100.733,100.931,100.213,100.258,555063
2016-08-23,100.257,100.39,99.941,100.205,596262
2016-08-24,100.205,100.609,100.095,100.508,568685
2016-08-25,100.506,100.615,100.302,100.587,480552
2016-08-26,100.586,101.324,100.062,101.198,455140
2016-08-27,101.198,101.944,101.195,101.805,142573
2016-08-29,102.046,102.393,101.835,102.135,418553
2016-08-30,102.135,102.956,101.753,102.927,483563
2016-08-31,102.927,103.53,102.86,103.388,536674
2016-09-01,103.388,103.998,103.06,103.228,528896
2016-09-02,103.228,104.32,102.799,104.167,595399
2016-09-03,104.168,104.207,103.836,103.897,63361
2016-09-05,104.072,104.131,103.147,103.4,386848
2016-09-06,103.4,103.806,102.045,102.281,546933
2016-09-07,102.28,102.33,101.203,101.724,639344
2016-09-08,101.724,102.31,101.411,102.283,625191
2016-09-09,102.284,103.055,101.965,102.864,696068
2016-09-10,102.865,102.88,102.635,102.669,92976
