Date,Open,High,Low,Close,Volume
2015-05-13,1.56819,1.57687,1.56331,1.57463,306064
2015-05-14,1.57464,1.58144,1.57279,1.57665,294570
2015-05-15,1.57666,1.58082,1.57011,1.57714,296627
2015-05-16,1.57714,1.57726,1.57197,1.57286,28355
2015-05-18,1.5741,1.5745,1.56512,1.5679,193201
2015-05-19,1.56789,1.5682,1.54463,1.55206,298089
2015-05-20,1.55206,1.55875,1.54721,1.55425,237494
2015-05-21,1.55422,1.56996,1.5492,1.567,175294
2015-05-22,1.567,1.56896,1.54821,1.54822,149824
2015-05-23,1.54823,1.54967,1.54599,1.54789,22895
2015-05-25,1.54699,1.55073,1.54561,1.54631,72295
2015-05-26,1.5463,1.54751,1.53537,1.53959,142427
2015-05-27,1.53961,1.54371,1.5301,1.53215,143763
2015-05-28,1.53218,1.53855,1.526,1.52893,141195
2015-05-29,1.52893,1.5342,1.52361,1.52827,154327
2015-05-30,1.52825,1.5301,1.52594,1.52899,23671
2015-06-01,1.5292,1.53044,1.51699,1.51858,126804
2015-06-02,1.5186,1.53439,1.51732,1.53297,168150
2015-06-03,1.53296,1.53748,1.52507,1.53468,176014
2015-06-04,1.53471,1.54415,1.53038,1.53653,156220
2015-06-05,1.53653,1.53953,1.51899,1.52668,159421
2015-06-06,1.52668,1.52836,1.5253,1.52634,24070
2015-06-08,1.52553,1.5305,1.52211,1.52788,118501
2015-06-09,1.52788,1.53889,1.52571,1.53814,169772
2015-06-10,1.53816,1.55534,1.53602,1.55285,174519
2015-06-11,1.55284,1.55388,1.54212,1.5493,150103
2015-06-12,1.54927,1.55979,1.54662,1.55856,154818
2015-06-13,1.55856,1.55903,1.55351,1.55558,26860
2015-06-15,1.55446,1.55741,1.54872,1.55709,116063
2015-06-16,1.55707,1.56471,1.55416,1.56349,150684
2015-06-17,1.56349,1.57555,1.56251,1.57045,134987
2015-06-18,1.57046,1.59294,1.56684,1.58796,177043
2015-06-19,1.58798,1.58967,1.58351,1.58767,126087
2015-06-20,1.58772,1.58925,1.5863,1.58821,19271
2015-06-22,1.58679,1.59096,1.58052,1.58226,96794
2015-06-23,1.58223,1.58371,1.57214,1.57487,132735
2015-06-24,1.57487,1.58026,1.56666,1.56797,127273
2015-06-25,1.568,1.57703,1.5668,1.57254,122107
2015-06-26,1.57252,1.57668,1.57083,1.57375,107385
2015-06-27,1.57379,1.57499,1.57185,1.57398,18108
2015-06-29,1.56934,1.57889,1.56621,1.57629,131451
2015-06-30,1.57629,1.57822,1.56923,1.57236,144942
2015-07-01,1.57237,1.57446,1.56092,1.56158,150363
2015-07-02,1.56156,1.56396,1.55618,1.56129,140883
2015-07-03,1.56127,1.56439,1.55654,1.55723,118037
2015-07-04,1.55721,1.56053,1.55545,1.55665,20493
2015-07-06,1.55477,1.56252,1.55302,1.56184,121630
2015-07-07,1.56184,1.56282,1.54135,1.54486,147088
2015-07-08,1.5448,1.54865,1.53362,1.53521,168232
2015-07-09,1.53521,1.54203,1.53298,1.53745,155908
2015-07-10,1.53744,1.55509,1.53432,1.55011,178918
2015-07-11,1.55011,1.55347,1.54662,1.55061,24122
2015-07-13,1.55001,1.55888,1.54924,1.55164,155896
2015-07-14,1.55164,1.56331,1.54504,1.55835,175753
2015-07-15,1.55835,1.56753,1.55765,1.56202,178820
2015-07-16,1.56199,1.56503,1.55601,1.55992,191562
2015-07-17,1.55992,1.56725,1.55531,1.56228,142243
2015-07-18,1.5623,1.56351,1.55994,1.56015,15652
2015-07-20,1.55871,1.56273,1.55378,1.55863,113843
2015-07-21,1.55863,1.55971,1.55289,1.55496,155418
2015-07-22,1.55496,1.56465,1.55445,1.56151,158091
2015-07-23,1.56153,1.56706,1.55164,1.55325,133031
2015-07-24,1.55325,1.55331,1.54667,1.55128,113555
2015-07-25,1.55126,1.55188,1.54986,1.55049,13841
2015-07-27,1.55118,1.55949,1.54905,1.55938,111084
2015-07-28,1.55938,1.56177,1.55279,1.56148,114192
2015-07-29,1.56151,1.56898,1.55877,1.56219,105715
2015-07-30,1.5622,1.56543,1.55714,1.55813,123426
2015-07-31,1.55812,1.56778,1.55491,1.56328,125059
2015-08-01,1.56326,1.56498,1.56117,1.56166,21003
2015-08-03,1.56314,1.56447,1.55651,1.56024,80063
2015-08-04,1.56022,1.56278,1.55601,1.56105,105316
2015-08-05,1.56105,1.5651,1.55258,1.56045,149753
2015-08-06,1.56043,1.56367,1.54666,1.55182,129077
2015-08-07,1.55185,1.55451,1.54245,1.5464,128158
2015-08-08,1.54646,1.55006,1.54646,1.54894,20437
2015-08-10,1.54868,1.55493,1.54581,1.55442,78863
2015-08-11,1.55442,1.5616,1.55409,1.55704,122986
2015-08-12,1.55704,1.56601,1.55339,1.56389,121384
2015-08-13,1.56389,1.56504,1.55735,1.55954,143269
2015-08-14,1.55954,1.56597,1.55886,1.56232,157496
2015-08-15,1.56231,1.56554,1.56191,1.56385,22394
2015-08-17,1.56526,1.5688,1.55788,1.55954,124094
2015-08-18,1.55958,1.57167,1.55621,1.56559,145168
2015-08-19,1.56559,1.56967,1.56349,1.56422,148862
2015-08-20,1.56423,1.57015,1.5606,1.5686,180924
2015-08-21,1.56859,1.57233,1.56577,1.56955,167413
2015-08-22,1.56958,1.57135,1.56809,1.56888,31594
2015-08-24,1.56765,1.58024,1.56302,1.57293,169666
2015-08-25,1.57294,1.58181,1.56823,1.56971,179641
2015-08-26,1.56971,1.57196,1.54775,1.54901,184159
2015-08-27,1.54905,1.55083,1.53698,1.54092,203827
2015-08-28,1.54092,1.54429,1.5335,1.53608,168875
2015-08-29,1.53608,1.54163,1.53578,1.53881,27321
2015-08-31,1.54102,1.54368,1.53559,1.53608,89394
2015-09-01,1.53608,1.54074,1.52997,1.5338,141786
2015-09-02,1.53385,1.53396,1.52639,1.53083,142958
2015-09-03,1.53084,1.53254,1.52189,1.52502,126444
2015-09-04,1.52502,1.52737,1.51647,1.51931,116349
2015-09-05,1.51929,1.52121,1.51639,1.5165,14478
2015-09-07,1.51766,1.52882,1.51712,1.52794,101840
2015-09-08,1.52794,1.54121,1.52681,1.53796,137824
2015-09-09,1.53796,1.54043,1.53496,1.53623,121150
2015-09-10,1.53622,1.54754,1.53386,1.5457,149059
2015-09-11,1.54569,1.54734,1.53998,1.54259,129106
2015-09-12,1.54257,1.54418,1.54197,1.54263,15561
2015-09-14,1.543,1.54708,1.53728,1.54216,94668
2015-09-15,1.54217,1.54568,1.53494,1.53501,107142
2015-09-16,1.53502,1.55282,1.53295,1.5498,128010
2015-09-17,1.5498,1.55489,1.54821,1.55077,112274
2015-09-18,1.55076,1.56585,1.55072,1.55709,177750
2015-09-19,1.55711,1.55857,1.55138,1.55223,21909
2015-09-21,1.55217,1.55677,1.54805,1.55043,105339
2015-09-22,1.55044,1.55288,1.53404,1.53553,127029
2015-09-23,1.53552,1.53824,1.52206,1.52418,134038
2015-09-24,1.52416,1.52888,1.52004,1.52516,143800
2015-09-25,1.52516,1.52602,1.51352,1.51699,142912
2015-09-26,1.51699,1.52061,1.5157,1.51748,16171
2015-09-28,1.51792,1.52409,1.51573,1.52067,96993
2015-09-29,1.52067,1.52093,1.51286,1.51664,143494
2015-09-30,1.51662,1.52136,1.51072,1.5114,142698
2015-10-01,1.51139,1.51798,1.51069,1.51609,124729
2015-10-02,1.51608,1.52372,1.51257,1.52147,127253
2015-10-03,1.52149,1.52206,1.51669,1.51809,23207
2015-10-05,1.51889,1.52441,1.51602,1.51643,116019
2015-10-06,1.51643,1.52343,1.51367,1.52261,110748
2015-10-07,1.52262,1.53275,1.52175,1.53134,142417
2015-10-08,1.53135,1.53719,1.52614,1.53158,134073
2015-10-09,1.53158,1.53831,1.52998,1.5313,153542
2015-10-10,1.53131,1.53396,1.53041,1.53041,19480
2015-10-12,1.53055,1.53728,1.53055,1.53479,96601
2015-10-13,1.53478,1.53872,1.52003,1.52395,145206
2015-10-14,1.52396,1.54476,1.52385,1.5443,150042
2015-10-15,1.54429,1.5507,1.54151,1.54733,179195
2015-10-16,1.54732,1.55084,1.54311,1.54404,136421
2015-10-17,1.54406,1.54606,1.54301,1.5432,20014
2015-10-19,1.5437,1.54964,1.54273,1.54687,96681
2015-10-20,1.5469,1.55059,1.54551,1.54683,112980
2015-10-21,1.54685,1.5477,1.54148,1.54619,117138
2015-10-22,1.54617,1.55082,1.53873,1.53983,149901
2015-10-23,1.53981,1.54188,1.5325,1.5338,142419
2015-10-24,1.53379,1.53515,1.53058,1.53105,18037
2015-10-26,1.53162,1.53815,1.53047,1.53604,96539
2015-10-27,1.53603,1.53714,1.52826,1.53109,112627
2015-10-28,1.53111,1.5347,1.52762,1.5319,102280
2015-10-29,1.53192,1.53392,1.52421,1.52926,144481
2015-10-30,1.52927,1.54477,1.52927,1.5443,140861
2015-10-31,1.54425,1.54676,1.54109,1.54269,34207
2015-11-02,1.54488,1.54968,1.54039,1.54268,89989
2015-11-03,1.54272,1.54451,1.53594,1.53983,110314
2015-11-04,1.53986,1.54449,1.53633,1.53838,126288
2015-11-05,1.53841,1.54014,1.52231,1.5249,126241
2015-11-06,1.52488,1.52637,1.50288,1.50772,142405
2015-11-07,1.5077,1.50865,1.50268,1.50412,27872
2015-11-09,1.50506,1.51148,1.50414,1.51079,86080
2015-11-10,1.51079,1.51454,1.50912,1.51088,107162
2015-11-11,1.51087,1.52017,1.51017,1.51996,106697
2015-11-12,1.51997,1.52464,1.51739,1.51938,124172
2015-11-13,1.51937,1.52633,1.51874,1.51953,118377
2015-11-14,1.51953,1.52406,1.51937,1.52348,21079
2015-11-16,1.52273,1.52289,1.51813,1.51968,91934
2015-11-17,1.51974,1.52384,1.51542,1.52165,107329
2015-11-18,1.52167,1.52486,1.51878,1.52097,108959
2015-11-19,1.52097,1.52987,1.51879,1.52937,138659
2015-11-20,1.52947,1.53355,1.52152,1.52163,125309
2015-11-21,1.52164,1.52214,1.5182,1.51855,21804
2015-11-23,1.5181,1.51954,1.51252,1.51305,101557
2015-11-24,1.51312,1.51554,1.50548,1.5069,116952
2015-11-25,1.50689,1.5124,1.50533,1.50693,125264
2015-11-26,1.50694,1.5136,1.5066,1.51252,94062
2015-11-27,1.51253,1.51267,1.50312,1.50517,120914
2015-11-28,1.50519,1.50586,1.50297,1.50297,27772
2015-11-30,1.50335,1.50589,1.49936,1.50531,82523
2015-12-01,1.5053,1.51255,1.50295,1.50531,126929
2015-12-02,1.50532,1.50865,1.49391,1.49414,129365
2015-12-03,1.49413,1.5069,1.48946,1.50352,186076
2015-12-04,1.50356,1.5159,1.50355,1.51016,204823
2015-12-05,1.51016,1.51164,1.5082,1.51032,44448
2015-12-07,1.5107,1.51145,1.5054,1.507,109460
2015-12-08,1.50701,1.50797,1.49567,1.49838,167676
2015-12-09,1.49842,1.51823,1.49801,1.51822,155258
2015-12-10,1.51821,1.52017,1.51108,1.51631,166588
2015-12-11,1.51629,1.52295,1.51251,1.52098,126014
2015-12-12,1.52099,1.52398,1.52022,1.52174,34506
2015-12-14,1.52308,1.52308,1.51074,1.51152,119689
2015-12-15,1.51152,1.51847,1.50328,1.50479,157322
2015-12-16,1.50483,1.50666,1.49872,1.50056,154836
2015-12-17,1.50056,1.50985,1.48772,1.48822,177368
2015-12-18,1.48823,1.49496,1.48648,1.48919,151036
2015-12-19,1.48922,1.49241,1.48847,1.48905,26018
2015-12-21,1.49006,1.4929,1.48843,1.48852,93728
2015-12-22,1.4885,1.49113,1.48247,1.4825,114272
2015-12-23,1.48249,1.49002,1.48052,1.48677,112876
2015-12-24,1.48676,1.49413,1.48542,1.49405,93820
2015-12-25,1.49407,1.49449,1.48882,1.49266,18299
2015-12-28,1.49042,1.49337,1.48811,1.4905,66338
2015-12-29,1.49051,1.49133,1.47899,1.47949,102684
2015-12-30,1.47947,1.48484,1.47852,1.48324,110033
2015-12-31,1.48327,1.48453,1.47388,1.47396,97162
2016-01-01,1.47395,1.47539,1.47266,1.47335,25436
2016-01-04,1.47336,1.4816,1.46867,1.46884,109534
2016-01-05,1.46887,1.4727,1.46381,1.46472,137087
2016-01-06,1.46471,1.46811,1.4602,1.46061,157642
2016-01-07,1.46062,1.46432,1.45329,1.45654,171880
2016-01-08,1.45657,1.46445,1.45227,1.45402,161784
2016-01-09,1.454,1.45463,1.4506,1.45175,33848
2016-01-11,1.45239,1.46042,1.44921,1.45313,116956
2016-01-12,1.45315,1.4569,1.43518,1.43669,155873
2016-01-13,1.43668,1.44757,1.43641,1.4441,161725
2016-01-14,1.4441,1.44692,1.43599,1.43921,174181
2016-01-15,1.4392,1.44277,1.43026,1.43066,162363
2016-01-16,1.43068,1.43144,1.42485,1.42485,36020
2016-01-18,1.42504,1.43231,1.42478,1.42703,118516
2016-01-19,1.42702,1.43396,1.41291,1.41435,152341
2016-01-20,1.41436,1.4219,1.41251,1.41859,176374
2016-01-21,1.41857,1.42035,1.40793,1.41335,180550
2016-01-22,1.41336,1.43627,1.41333,1.43309,172598
2016-01-23,1.43306,1.43425,1.4257,1.42619,34062
2016-01-25,1.42652,1.43092,1.42233,1.42674,114035
2016-01-26,1.4267,1.43345,1.41729,1.43238,158467
2016-01-27,1.43239,1.43668,1.42297,1.42587,157194
2016-01-28,1.42585,1.44046,1.423,1.43884,185285
2016-01-29,1.43882,1.4413,1.41832,1.41874,172888
2016-01-30,1.41875,1.42525,1.41491,1.42409,35853
2016-02-01,1.425,1.43778,1.42276,1.43655,125478
2016-02-02,1.43654,1.44456,1.43259,1.43758,173085
2016-02-03,1.43757,1.45953,1.43698,1.45907,177246
2016-02-04,1.45907,1.4668,1.45293,1.45774,210975
2016-02-05,1.45777,1.46128,1.44519,1.44836,175727
2016-02-06,1.44832,1.45075,1.44536,1.44999,34355
2016-02-08,1.44798,1.45467,1.43519,1.43683,136918
2016-02-09,1.43682,1.44888,1.43664,1.44828,227231
2016-02-10,1.44828,1.45783,1.44399,1.44598,196727
2016-02-11,1.44596,1.45633,1.43831,1.44344,214266
2016-02-12,1.44345,1.45695,1.44232,1.44578,193752
2016-02-13,1.44578,1.45211,1.44428,1.44996,36034
2016-02-15,1.44975,1.4535,1.44251,1.44539,121784
2016-02-16,1.44539,1.45158,1.42759,1.43062,162348
2016-02-17,1.43063,1.43387,1.42351,1.4314,167515
2016-02-18,1.43136,1.43944,1.42561,1.43655,175833
2016-02-19,1.43655,1.43691,1.42464,1.4266,166797
2016-02-20,1.42657,1.4408,1.4265,1.44014,41346
2016-02-22,1.42611,1.43056,1.4057,1.41352,153453
2016-02-23,1.4135,1.41677,1.40618,1.41053,168150
2016-02-24,1.41052,1.41086,1.38782,1.39332,182227
2016-02-25,1.39332,1.39961,1.38997,1.3949,173806
2016-02-26,1.39491,1.40424,1.38592,1.38618,174410
2016-02-27,1.38617,1.38799,1.38535,1.3869,36844
2016-02-29,1.38556,1.39461,1.38358,1.3928,142189
2016-03-01,1.39279,1.40183,1.38991,1.39247,188355
2016-03-02,1.39256,1.40704,1.39039,1.40628,188173
2016-03-03,1.40629,1.41601,1.40326,1.4155,190807
2016-03-04,1.41558,1.42361,1.41073,1.42153,198195
2016-03-05,1.42153,1.42484,1.42006,1.4229,46281
2016-03-07,1.42158,1.42254,1.41337,1.42049,118462
2016-03-08,1.42045,1.42832,1.41734,1.4211,168204
2016-03-09,1.4211,1.42419,1.4177,1.42216,158439
2016-03-10,1.42217,1.43134,1.41178,1.43055,183975
2016-03-11,1.43055,1.4397,1.42543,1.43939,191566
2016-03-12,1.43939,1.44361,1.43707,1.43821,44296
2016-03-14,1.43647,1.4389,1.43099,1.4321,115222
2016-03-15,1.43209,1.43362,1.41468,1.4165,160576
2016-03-16,1.41651,1.41691,1.40526,1.40996,158919
2016-03-17,1.40992,1.45018,1.40877,1.44892,212936
2016-03-18,1.44892,1.45141,1.44101,1.45137,150861
2016-03-19,1.45138,1.4514,1.44701,1.4475,28520
2016-03-21,1.44339,1.44672,1.43649,1.44019,113140
2016-03-22,1.44016,1.44039,1.41903,1.4216,158988
2016-03-23,1.4216,1.4227,1.41044,1.41107,144599
2016-03-24,1.41109,1.41491,1.40568,1.41417,137503
2016-03-25,1.41419,1.41824,1.41083,1.4127,66555
2016-03-26,1.41262,1.41416,1.41211,1.41211,7760
2016-03-28,1.41273,1.42826,1.41199,1.42476,59724
2016-03-29,1.42476,1.43073,1.41945,1.42797,136212
2016-03-30,1.42796,1.44588,1.42727,1.43884,184391
2016-03-31,1.4388,1.44259,1.43256,1.43793,168569
2016-04-01,1.43792,1.43983,1.41705,1.42025,166056
2016-04-02,1.42024,1.42333,1.41978,1.42211,28905
2016-04-04,1.42201,1.43215,1.41906,1.42768,116326
2016-04-05,1.42768,1.42907,1.41216,1.41539,146122
2016-04-06,1.41529,1.41699,1.40048,1.41604,156943
2016-04-07,1.41604,1.41711,1.40491,1.40828,179360
2016-04-08,1.40827,1.41408,1.40403,1.41029,139725
2016-04-09,1.41029,1.41316,1.41003,1.41231,23212
2016-04-11,1.41132,1.42865,1.41048,1.42383,127411
2016-04-12,1.42383,1.43476,1.41962,1.42426,158173
2016-04-13,1.42425,1.4279,1.41928,1.42213,157208
2016-04-14,1.42214,1.42273,1.40903,1.41474,144556
2016-04-15,1.41474,1.42222,1.41325,1.42152,116899
2016-04-16,1.42154,1.42417,1.41943,1.41982,18334
2016-04-18,1.41969,1.42823,1.4131,1.42731,106498
2016-04-19,1.42737,1.44187,1.42681,1.43945,141604
2016-04-20,1.43946,1.44101,1.43449,1.43732,151281
2016-04-21,1.4373,1.44402,1.42992,1.43363,163388
2016-04-22,1.43362,1.44514,1.43134,1.43873,157211
2016-04-23,1.43872,1.44265,1.43709,1.43983,27067
2016-04-25,1.4462,1.45191,1.44025,1.44909,142054
2016-04-26,1.44906,1.46385,1.44704,1.46105,172850
2016-04-27,1.46103,1.46217,1.453,1.45531,159481
2016-04-28,1.45532,1.46189,1.44728,1.45821,198548
2016-04-29,1.45819,1.467,1.45764,1.4624,196000
2016-04-30,1.46242,1.46363,1.45885,1.46083,32846
2016-05-02,1.45825,1.4696,1.45825,1.46631,104206
2016-05-03,1.46632,1.47698,1.45314,1.45406,184329
2016-05-04,1.45407,1.45746,1.44613,1.44729,169443
2016-05-05,1.44734,1.45289,1.44436,1.44848,150606
2016-05-06,1.44849,1.45438,1.44225,1.44375,151617
2016-05-07,1.44374,1.44656,1.44147,1.44203,23540
2016-05-09,1.44108,1.44793,1.43747,1.44077,122048
2016-05-10,1.44077,1.44777,1.43832,1.44521,141322
2016-05-11,1.44521,1.44879,1.43945,1.44792,132313
2016-05-12,1.44791,1.45303,1.44061,1.44512,128892
2016-05-13,1.44511,1.44659,1.43403,1.43674,162203
2016-05-14,1.43673,1.43756,1.43546,1.43546,22452
2016-05-16,1.43437,1.44143,1.43323,1.44082,88104
2016-05-17,1.44081,1.4524,1.4388,1.44828,133338
2016-05-18,1.44828,1.46246,1.44032,1.46123,144607
2016-05-19,1.46124,1.46629,1.45615,1.46063,196312
2016-05-20,1.46063,1.46363,1.45068,1.45107,126291
2016-05-21,1.45109,1.45227,1.44856,1.44988,17153
2016-05-23,1.45028,1.45489,1.44422,1.44425,110006
2016-05-24,1.44422,1.46378,1.44422,1.46207,146926
2016-05-25,1.46206,1.47288,1.46008,1.469,153106
2016-05-26,1.46899,1.47394,1.46677,1.46719,155748
2016-05-27,1.46718,1.46884,1.4608,1.46438,130405
2016-05-28,1.46438,1.46474,1.46045,1.46152,23774
2016-05-30,1.46064,1.46368,1.45871,1.46308,64466
2016-05-31,1.46308,1.47253,1.45255,1.45284,147839
2016-06-01,1.45284,1.45285,1.4391,1.43925,172263
2016-06-02,1.43928,1.44727,1.43857,1.44159,142438
2016-06-03,1.44159,1.45814,1.43986,1.45172,141057
2016-06-04,1.45174,1.45328,1.45026,1.45075,22459
2016-06-06,1.44627,1.44819,1.43517,1.44479,141529
2016-06-07,1.44481,1.46607,1.44258,1.45626,157750
2016-06-08,1.45624,1.46,1.45,1.45455,130952
2016-06-09,1.45454,1.45652,1.44469,1.44654,129443
2016-06-10,1.44655,1.44924,1.43118,1.43393,128225
2016-06-11,1.43392,1.43556,1.41794,1.42485,30559
2016-06-13,1.42647,1.43201,1.41149,1.42195,147972
2016-06-14,1.42196,1.43279,1.40904,1.41245,138586
2016-06-15,1.41244,1.42139,1.40888,1.41811,117097
2016-06-16,1.41811,1.42173,1.40123,1.40736,137611
2016-06-17,1.40736,1.43189,1.40714,1.42809,156386
2016-06-18,1.42813,1.43873,1.42813,1.43535,31489
2016-06-20,1.44694,1.47072,1.44336,1.46868,139663
2016-06-21,1.46867,1.47835,1.45818,1.46665,194148
2016-06-22,1.46665,1.47737,1.46156,1.46795,175415
2016-06-23,1.46794,1.49463,1.46409,1.47988,231195
2016-06-24,1.47987,1.50177,1.32271,1.36335,359933
2016-06-25,1.36331,1.37824,1.35623,1.36595,40634
2016-06-27,1.34251,1.34863,1.31208,1.32148,190031
2016-06-28,1.32146,1.34191,1.31487,1.32909,190565
2016-06-29,1.32909,1.35328,1.32816,1.35084,195331
2016-06-30,1.35085,1.35089,1.32367,1.32403,215509
2016-07-01,1.32402,1.33492,1.32052,1.32806,185768
2016-07-02,1.32806,1.32921,1.32493,1.32718,30329
2016-07-04,1.32448,1.33403,1.32406,1.32979,93743
2016-07-05,1.32979,1.33093,1.30176,1.30182,176203
2016-07-06,1.30185,1.30635,1.27971,1.29174,238988
2016-07-07,1.29174,1.30468,1.28758,1.29251,193172
2016-07-08,1.29253,1.3018,1.28782,1.29337,188180
2016-07-09,1.29337,1.29696,1.29337,1.29529,24109
2016-07-11,1.29461,1.30175,1.28502,1.2983,158572
2016-07-12,1.29832,1.32463,1.29548,1.32319,207621
2016-07-13,1.32323,1.33369,1.3173,1.31785,228389
2016-07-14,1.31785,1.34784,1.31048,1.333,231071
2016-07-15,1.33299,1.34802,1.31861,1.31912,180052
2016-07-16,1.3191,1.32197,1.31316,1.31838,31253
2016-07-18,1.3195,1.33144,1.31846,1.32767,137351
2016-07-19,1.32768,1.32898,1.31052,1.31244,153969
2016-07-20,1.31242,1.31973,1.30644,1.31741,365113
2016-07-21,1.3174,1.32745,1.31437,1.32156,546088
2016-07-22,1.32153,1.32911,1.30786,1.30901,606961
2016-07-23,1.30897,1.31145,1.30832,1.3109,87452
2016-07-25,1.31406,1.31645,1.30947,1.31281,349994
2016-07-26,1.31281,1.31754,1.30571,1.31297,562282
2016-07-27,1.31297,1.31615,1.30723,1.30927,500305
2016-07-28,1.30926,1.32481,1.30902,1.315,610884
2016-07-29,1.31498,1.3301,1.31336,1.32688,493915
2016-07-30,1.32688,1.32721,1.32194,1.32224,84841
2016-08-01,1.3222,1.32719,1.31624,1.32065,426016
2016-08-02,1.32066,1.33312,1.31716,1.33241,467301
2016-08-03,1.33241,1.33714,1.32801,1.33321,470951
2016-08-04,1.33321,1.33455,1.31117,1.31398,518948
2016-08-05,1.31398,1.31748,1.30209,1.30671,411039
2016-08-06,1.30671,1.3097,1.30588,1.30669,43058
2016-08-08,1.30719,1.30965,1.30297,1.30416,257038
2016-08-09,1.30416,1.30477,1.29558,1.30085,303229
2016-08-10,1.30085,1.30939,1.29908,1.29971,380663
2016-08-11,1.29971,1.30276,1.29354,1.29592,291036
2016-08-12,1.29594,1.30346,1.29259,1.29316,284024
2016-08-13,1.29315,1.2933,1.29029,1.29148,46930
2016-08-15,1.29206,1.29448,1.28658,1.28729,208139
2016-08-16,1.28727,1.30328,1.28683,1.30169,301925
2016-08-17,1.30169,1.30707,1.29945,1.30105,312053
2016-08-18,1.30105,1.31717,1.29794,1.31453,383468
2016-08-19,1.31456,1.31854,1.30226,1.30595,367125
2016-08-20,1.30595,1.30869,1.3041,1.30736,45322
2016-08-22,1.30515,1.31572,1.3034,1.3132,316189
2016-08-23,1.31322,1.32104,1.31282,1.31775,366680
2016-08-24,1.31775,1.3273,1.31611,1.3234,363053
2016-08-25,1.3234,1.32636,1.3169,1.31763,307552
2016-08-26,1.31761,1.32789,1.31419,1.31662,360580
2016-08-27,1.31662,1.31712,1.31216,1.31297,100752
2016-08-29,1.31061,1.31389,1.30593,1.30863,241295
2016-08-30,1.30863,1.31201,1.30592,1.30832,365518
2016-08-31,1.30832,1.31579,1.30658,1.31266,378262
2016-09-01,1.31266,1.33177,1.31226,1.32716,420294
2016-09-02,1.32716,1.33522,1.32524,1.32974,427000
2016-09-03,1.32973,1.33113,1.32903,1.32906,29322
2016-09-05,1.32934,1.33755,1.32879,1.33114,338258
2016-09-06,1.33113,1.34444,1.32965,1.34272,365348
2016-09-07,1.34272,1.34448,1.33335,1.33373,429776
2016-09-08,1.33372,1.33753,1.32831,1.32985,401985
2016-09-09,1.32984,1.33357,1.32391,1.3256,428108
2016-09-10,1.32559,1.3279,1.32481,1.32606,54265
2016-09-12,1.32623,1.33275,1.32349,1.33113,318451
2016-09-13,1.33113,1.33469,1.31673,1.31816,513635
2016-09-14,1.31818,1.3228,1.31382,1.32022,550219
2016-09-15,1.32022,1.32784,1.31796,1.32133,543414
2016-09-16,1.32133,1.32475,1.30711,1.30881,404617
2016-09-17,1.30881,1.30893,1.29953,1.29953,77717
2016-09-19,1.29959,1.30909,1.29959,1.30498,377387
2016-09-20,1.30497,1.30648,1.29468,1.29724,464000
2016-09-21,1.29724,1.30118,1.29445,1.29768,472762
2016-09-22,1.29768,1.31207,1.29533,1.30901,678468
2016-09-23,1.30904,1.30985,1.29145,1.29577,554739
2016-09-24,1.29577,1.29748,1.29434,1.29604,95765
2016-09-26,1.29615,1.29867,1.29161,1.2976,368925
2016-09-27,1.29761,1.30084,1.29367,1.30025,475321
2016-09-28,1.30029,1.30315,1.29799,1.29942,520200
2016-09-29,1.29942,1.3058,1.29636,1.29896,503001
2016-09-30,1.29896,1.30226,1.29368,1.30116,586662
2016-10-01,1.30116,1.30159,1.29536,1.29766,86260
2016-10-03,1.29184,1.2946,1.28171,1.28388,367850
2016-10-04,1.28388,1.28719,1.27194,1.27452,510307
2016-10-05,1.27455,1.27711,1.26854,1.2744,580046
2016-10-06,1.2744,1.27599,1.2622,1.26446,500806
2016-10-07,1.26446,1.26648,1.19198,1.24278,573441
2016-10-08,1.24278,1.2463,1.24106,1.2427,84601
2016-10-10,1.23904,1.24441,1.23551,1.23956,332900
2016-10-11,1.23957,1.24002,1.21998,1.22166,459347
2016-10-12,1.22165,1.23249,1.20893,1.21916,593305
2016-10-13,1.21919,1.22591,1.21327,1.22011,491679
2016-10-14,1.22011,1.22718,1.21678,1.21875,453731
2016-10-15,1.21875,1.22239,1.21716,1.2181,75661
2016-10-17,1.21546,1.21991,1.21356,1.2185,336411
2016-10-18,1.2185,1.23249,1.2176,1.23083,458288
2016-10-19,1.23083,1.23311,1.22565,1.22783,388833
2016-10-20,1.22783,1.22979,1.22098,1.22513,368052
2016-10-21,1.22513,1.22744,1.21711,1.22089,334033
2016-10-22,1.22089,1.22412,1.22026,1.2228,57847
2016-10-24,1.22157,1.2249,1.21853,1.22033,206267
2016-10-25,1.22033,1.22432,1.20825,1.21604,129684
2016-10-26,1.21605,1.2244,1.21478,1.22327,132899
2016-10-27,1.22327,1.22711,1.21542,1.21711,139730
2016-10-28,1.2171,1.21884,1.21138,1.2153,135057
2016-10-29,1.21532,1.22121,1.21487,1.21833,43239
2016-10-31,1.21729,1.22146,1.21436,1.22126,93342
2016-11-01,1.22128,1.22804,1.22009,1.22192,145693
2016-11-02,1.22195,1.23537,1.2214,1.23148,175104
2016-11-03,1.23148,1.2494,1.22768,1.2454,191202
2016-11-04,1.2454,1.25571,1.243,1.25453,178362
2016-11-05,1.25453,1.25485,1.24919,1.25177,31732
2016-11-07,1.24515,1.24972,1.23792,1.23922,125155
2016-11-08,1.23923,1.24395,1.2361,1.24062,132185
